             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          16527194 shared_mi tcp_run_   tcpaul  R    2:56:56      1 nid004128
          16526981 shared_mi tcp_run_   tcpaul  R    2:56:57      1 nid004133
          16527011 shared_mi tcp_run_   tcpaul  R    2:56:57      1 nid004133
          16526922 shared_mi tcp_run_   tcpaul  R    2:57:30      1 nid004104
          16526927 shared_mi tcp_run_   tcpaul  R    2:57:30      1 nid004107
          16526933 shared_mi tcp_run_   tcpaul  R    2:57:30      1 nid004144
          16526938 shared_mi tcp_run_   tcpaul  R    2:57:30      1 nid004144
          16526942 shared_mi tcp_run_   tcpaul  R    2:57:30      1 nid004133
          16526947 shared_mi tcp_run_   tcpaul  R    2:57:30      1 nid004133
          16526868 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004125
          16526871 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004125
          16526874 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004125
          16526879 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004125
          16526883 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004125
          16526886 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004125
          16526889 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004125
          16526892 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526897 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526900 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526903 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526906 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526909 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526912 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526916 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526920 shared_mi tcp_run_   tcpaul  R    2:57:40      1 nid004133
          16526787 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004104
          16526791 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004109
          16526795 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004118
          16526800 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004144
          16526803 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526807 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526810 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526815 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526819 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526822 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526826 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526830 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526833 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526836 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526840 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526844 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526847 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526850 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526854 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526857 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526860 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526863 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526867 shared_mi tcp_run_   tcpaul  R    2:58:32      1 nid004133
          16526748 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004132
          16526751 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004132
          16526753 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526758 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526759 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526764 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526768 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526774 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526777 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526781 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526784 shared_mi tcp_run_   tcpaul  R    2:59:31      1 nid004133
          16526655 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004111
          16526660 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004135
          16526663 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004109
          16526666 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004109
          16526669 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004113
          16526671 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004113
          16526674 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004118
          16526677 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004118
          16526680 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004144
          16526684 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004144
          16526687 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004105
          16526690 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004107
          16526693 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004106
          16526697 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004106
          16526700 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526702 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526706 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526710 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526714 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526718 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526720 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526724 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526728 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526732 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526736 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526739 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526743 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526746 shared_mi tcp_run_   tcpaul  R    2:59:52      1 nid004132
          16526602 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004112
          16526607 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526610 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526613 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526616 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526624 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526628 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526635 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526639 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526642 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004125
          16526647 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004132
          16526651 shared_mi tcp_run_   tcpaul  R    3:01:30      1 nid004132
          16526488 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004118
          16526493 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004113
          16526495 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004112
          16526501 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004112
          16526504 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004112
          16526509 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526515 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526518 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526522 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526526 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526529 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526535 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526540 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526546 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526551 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526557 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526564 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526568 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526573 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526578 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526582 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526587 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526591 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526596 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526599 shared_mi tcp_run_   tcpaul  R    3:02:19      1 nid004132
          16526181 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004118
          16526190 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004118
          16526194 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526214 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526229 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526240 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526261 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526286 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526307 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526328 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526350 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526385 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526401 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526414 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526426 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526436 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526446 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526448 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526453 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526459 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526463 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526470 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526475 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526483 shared_mi tcp_run_   tcpaul  R    3:03:37      1 nid004132
          16526367 shared_mi tcp_run_   tcpaul  R    3:03:48      1 nid004144
          16526109 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004142
          16526112 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004144
          16526116 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004108
          16526118 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004109
          16526121 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004109
          16526122 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004116
          16526124 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004116
          16526126 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526128 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526131 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526133 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526137 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526139 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526142 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526145 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526148 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526150 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526153 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526156 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526159 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526161 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526163 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526165 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004117
          16526168 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004132
          16526169 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004132
          16526172 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004132
          16526175 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004132
          16526178 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004132
          16526179 shared_mi tcp_run_   tcpaul  R    3:04:38      1 nid004132
          16526105 shared_mi tcp_run_   tcpaul  R    3:06:03      1 nid004117
          16526107 shared_mi tcp_run_   tcpaul  R    3:06:03      1 nid004117
          16526089 shared_mi tcp_run_   tcpaul  R    3:06:05      1 nid004144
          16526091 shared_mi tcp_run_   tcpaul  R    3:06:05      1 nid004144
          16526093 shared_mi tcp_run_   tcpaul  R    3:06:05      1 nid004116
          16526095 shared_mi tcp_run_   tcpaul  R    3:06:05      1 nid004118
          16526098 shared_mi tcp_run_   tcpaul  R    3:06:05      1 nid004117
          16526100 shared_mi tcp_run_   tcpaul  R    3:06:05      1 nid004117
          16526103 shared_mi tcp_run_   tcpaul  R    3:06:05      1 nid004117
          16526064 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526066 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526069 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526070 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526073 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526078 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526080 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526082 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526084 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526085 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526087 shared_mi tcp_run_   tcpaul  R    3:06:39      1 nid004117
          16526051 shared_mi tcp_run_   tcpaul  R    3:06:50      1 nid004132
          16526055 shared_mi tcp_run_   tcpaul  R    3:06:50      1 nid004132
          16526057 shared_mi tcp_run_   tcpaul  R    3:06:50      1 nid004132
          16526059 shared_mi tcp_run_   tcpaul  R    3:06:50      1 nid004132
          16526061 shared_mi tcp_run_   tcpaul  R    3:06:50      1 nid004132
          16526005 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526008 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526010 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526011 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526015 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526017 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526019 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526020 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526024 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526028 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526032 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526036 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526041 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526045 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16526048 shared_mi tcp_run_   tcpaul  R    3:06:51      1 nid004132
          16525813 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004144
          16525815 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004144
          16525816 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004144
          16525818 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004144
          16525819 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004144
          16525822 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004144
          16525823 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004136
          16525825 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004136
          16525826 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004136
        16525828_1 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
          16525829 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
        16525828_2 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
        16525828_3 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
          16525833 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525834 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525836 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525838 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525839 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525841 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525844 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525845 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525849 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525850 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
          16525852 shared_mi tcp_run_   tcpaul  R    3:07:39      1 nid004132
        16525828_4 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
        16525828_5 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
        16525828_6 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
        16525828_7 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
        16525828_8 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
        16525828_9 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_10 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_11 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_12 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_13 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_14 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_15 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_16 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_17 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_18 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_19 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_20 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_21 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_22 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_23 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_24 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_25 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_26 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_27 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_28 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_29 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_30 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_31 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_32 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_33 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_34 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_35 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_36 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_37 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_38 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_39 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_40 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_41 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_42 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_43 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_44 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_45 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_46 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_47 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_48 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_49 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_50 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_51 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_52 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_53 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_54 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_55 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_56 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_57 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_58 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_59 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_60 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_61 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_62 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_63 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_64 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_65 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_66 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_67 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_68 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_69 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_70 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_71 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_72 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_73 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_74 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_75 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_76 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_77 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_78 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_79 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_80 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_81 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_82 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_83 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_84 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_85 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_86 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_87 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_88 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_89 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_90 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_91 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_92 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_93 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_94 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_95 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_96 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_97 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_98 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
       16525828_99 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_100 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_101 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_102 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_103 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_104 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_105 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_106 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_107 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_108 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_109 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_110 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_111 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_112 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_113 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_114 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_115 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_116 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_117 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_118 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_119 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_120 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_121 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_122 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_123 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_124 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
      16525828_125 shared_mi  jobsaps   tbruna  R    3:07:39      1 nid004136
